fb_code;Class;Order;Family;Genus;Species;Name;Home_range;Diel_activity;Size_group;Level_water;TempOccurrence_min;TempOccurrence_mean;TempOccurrence_max;Body_size_max;Size_class;Body_shape;Aspect_ratio;Nphoto;Caudal_fin;Mouth_position;Trophic_level;Diet;Spawning;Depth_min;Depth_max;Depth_range;Allometric_a;Allometric_b;Level_length_weight;PLD;PLD_level;Life_span;Geographic_range_index;Range_extension;Lat_Max_South;Lat_Max_North;Province_2;Province_3;Province_4;Province_6;Province_7;Province_10;Province_11;Province_12;Province_13;Province_14;Province_15;Province_16;Province_17;Province_43;Province_44;Province_45;Province_46;Province_47;Province_48;Province_50;Total_OcuProv;AT;EP;IUCN_status;Vulnerability;Price_category
8333;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;mystes;Scorpaena mystes;sed;night;sol;bottom;22,29;24,42;26,76;45,7;s4;fusiform;NA;NA;rounded;terminal;3,9;im;pelagic;0;30;30;0,0243641;2,949;species;26;genus;NA;33;native;-12;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;5;0;1;lc;58,68;low
5025;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;normani;Scorpaena normani;sed;both;sol;bottom;22;24,83;28,41;20;s3;fusiform;NA;NA;rounded;terminal;3,6;im;pelagic;50;300;250;0,0243641;2,949;genus;26;genus;NA;12;native;0,19;18,85;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;lc;33,87;low
1760;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;notata;Scorpaena notata;sed;both;sol;bottom;14,81;19,01;24;26;s3;fusiform;1,33994;1;truncated;terminal;3,7;im;pelagic;10;700;690;0,0243641;2,949;genus;26;genus;8;62;native;13,91;47,3;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;1;0;lc;27,2;low
1201;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;plumieri;Scorpaena plumieri;sed;both;sol;bottom;22,62;25,32;28,26;45;s4;fusiform;0,822696;1;truncated;terminal;3,6;im;pelagic;1;60;59;0,0243641;2,949;genus;25;species;NA;75;native;-30;34,7;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;9;1;1;lc;57,24;low
1758;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;porcus;Scorpaena porcus;sed;night;sol;bottom;13,69;18,02;23,06;40,5;s4;fusiform;1,3639;1;rounded;terminal;3,9;im;pelagic;0;800;800;0,0243641;2,949;genus;29;species;11;54;native;28,39;51;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;lc;50,53;low
1759;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;scrofa;Scorpaena scrofa;sed;night;sol;bottom;14,86;18,89;23,62;50;s4;fusiform;1,48774;1;truncated;superior;4,3;im;pelagic;20;500;480;0,0243641;2,949;genus;25;species;25;76;native;13,91;51;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;1;0;lc;67,52;low
5027;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;stephanica;Scorpaena stephanica;sed;both;sol;bottom;21,17;23,89;27,27;40;s4;fusiform;NA;NA;rounded;terminal;4;im;pelagic;46;201;155;0,0243641;2,949;genus;26;genus;NA;20;native;0,19;32,8;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;1;0;lc;52,67;low
55123;actinopterygii;scorpaeniformes;scorpaenidae;scorpaena;tierrae;Scorpaena tierrae;NA;NA;NA;NA;13;15;18,62;28;s3;fusiform;NA;NA;truncated;terminal;3,7;NA;pelagic;NA;NA;NA;0,0243641;2,949;genus;26;genus;NA;6;native;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;ne;47,39;low
4140;actinopterygii;scorpaeniformes;cottidae;scorpaenichthys;marmoratus;Scorpaenichthys marmoratus;sed;NA;NA;bottom;17;21;26;99;s6;fusiform;0,992368;1;rounded;terminal;3,6;im;demersal;0;200;200;0,02914132;3;species;NA;;13;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;37,35;very high
17283;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;africanus;Scorpaenodes africanus;sed;both;sol;bottom;22;25,5;28,88;90;s6;fusiform;NA;NA;truncated;terminal;3,8;fc;pelagic;0;47;47;0,009645206;3,336848147;genus;38;genus;NA;5;native;0,19;13,91;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;dd;67,21;high
46345;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;arenai;Scorpaenodes arenai;sed;night;sol;bottom;13,73;18,29;24,29;11;s2;fusiform;1,04799;1;rounded;terminal;3,6;NA;pelagic;14;31;17;0,009645206;3,336848147;genus;38;genus;NA;32;native;37,15;42,73;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;dd;26,76;high
3946;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;caribbaeus;Scorpaenodes caribbaeus;sed;both;sol;bottom;24,4;26,6;29;12;s2;fusiform;NA;NA;rounded;terminal;3,6;im;pelagic;0;40;40;0,009645206;3,336848147;genus;39;species;NA;49;native;-24,98;32,37;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;5;1;0;lc;27,89;high
17284;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;elongatus;Scorpaenodes elongatus;sed;both;sol;bottom;19;24;29;15;s2;fusiform;NA;NA;truncated;terminal;3,7;im;pelagic;0;47;47;0,009645206;3,336848147;genus;38;genus;NA;2;native;13,91;13,91;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;dd;30,94;high
17285;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;insularis;Scorpaenodes insularis;sed;both;sol;bottom;23,34;24,7;26,73;10;s2;fusiform;NA;NA;rounded;terminal;3,6;im;pelagic;3;47;44;0,009645206;3,336848147;genus;38;genus;NA;1;native;-15,97;0,86;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;lc;30,53;high
3947;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;tredecimspinosus;Scorpaenodes tredecimspinosus;sed;both;sol;bottom;23,63;26,37;29,11;6,5;s1;fusiform;NA;NA;rounded;terminal;3,4;im;pelagic;0;54;54;0,009645206;3,336848147;genus;38;genus;NA;45;native;-24,98;32,7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;4;1;0;lc;18,89;high
3948;actinopterygii;scorpaeniformes;scorpaenidae;scorpaenodes;xyris;Scorpaenodes xyris;sed;night;sol;bottom;22,52;24,63;27,03;15;s2;fusiform;1,51745;1;rounded;terminal;3,7;im;pelagic;1;30;29;0,009645206;3,336848147;genus;38;genus;NA;34;native;-12;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;5;0;1;lc;30,94;high
7450;actinopterygii;anguilliformes;muraenidae;scuticaria;tigrina;Scuticaria tigrina;sed;night;sol;bottom;25,91;27,27;28,63;140;s6;eel_like;NA;NA;pointed;terminal;3,8;fc;pelagic;8;25;17;0,001159381;3;family;NA;;NA;197;native;-0,63;18,77;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;1;lc;75,99;medium
3818;actinopterygii;perciformes;scytalinidaeÂ ;scytalina;cerdale;Scytalina cerdale;sed;day;sol;bottom;11;12,1;14,43;15;s2;elongated;1,4016;1;rounded;terminal;3,3;im;NA;NA;NA;NA;NA;NA;;NA;;NA;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;10;not_targeted
3950;actinopterygii;scorpaeniformes;sebastidae;sebastes;atrovirens;Sebastes atrovirens;sed;NA;NA;low;14;16,55;20,22;42;s4;fusiform;NA;NA;truncated;terminal;3,4;NA;live;0;46;46;0,0071;3,18;genus;NA;;25;8;native;25,5;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;48,63;medium
3951;actinopterygii;scorpaeniformes;sebastidae;sebastes;auriculatus;Sebastes auriculatus;sed;NA;NA;low;17;21;26;56;s5;fusiform;1,80458;1;rounded;terminal;4;fc;live;0;128;128;0,0071;3,18;genus;111;genus;34;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;58,03;medium
3955;actinopterygii;scorpaeniformes;sebastidae;sebastes;brevispinis;Sebastes brevispinis;NA;NA;NA;low;17;21;26;71;s5;fusiform;1,89235;1;truncated;superior;3,8;NA;live;0;375;375;0,0143;3;species;111;genus;82;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;67,89;medium
506;actinopterygii;scorpaeniformes;sebastidae;sebastes;capensis;Sebastes capensis;sed;night;sol;low;12,7;14,8;17,99;37;s4;fusiform;1,50387;1;rounded;terminal;3,7;im;live;20;275;255;0,0071;3,18;genus;111;genus;NA;9;native;-43;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;lc;52,6;medium
3956;actinopterygii;scorpaeniformes;sebastidae;sebastes;carnatus;Sebastes carnatus;sed;NA;sol;low;17;21;26;39;s4;fusiform;NA;NA;truncated;terminal;3,6;im;live;0;55;55;0,0269;3;species;75;species;30;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;47,4;medium
3957;actinopterygii;scorpaeniformes;sebastidae;sebastes;caurinus;Sebastes caurinus;mob;NA;smallg;low;17;21;26;58;s5;fusiform;1,33888;1;truncated;terminal;4,1;fc;live;10;183;173;0,01746408;3;species;111;genus;57;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;58,06;medium
3959;actinopterygii;scorpaeniformes;sebastidae;sebastes;chrysomelas;Sebastes chrysomelas;sed;NA;NA;low;17;21;26;39;s4;fusiform;NA;NA;truncated;terminal;3,5;im;live;0;37;37;0,0071;3,18;genus;111;genus;30;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;47,4;medium
3961;actinopterygii;scorpaeniformes;sebastidae;sebastes;constellatus;Sebastes constellatus;NA;NA;NA;low;15,99;19,37;23,81;46;s4;fusiform;NA;NA;truncated;terminal;3,7;NA;live;24;274;250;0,0155;3;species;111;genus;32;8;native;24,7;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;66,62;medium
3962;actinopterygii;scorpaeniformes;sebastidae;sebastes;crameri;Sebastes crameri;NA;NA;NA;low;11;12,1;14,43;58;s5;fusiform;1,47487;2;truncated;superior;3,8;NA;live;25;600;575;0,0071;3,18;genus;111;genus;105;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;69,33;medium
3963;actinopterygii;scorpaeniformes;sebastidae;sebastes;dallii;Sebastes dallii;NA;NA;NA;low;14;16,55;20,22;25;s3;fusiform;NA;NA;truncated;superior;3,6;NA;live;18;256;238;0,0071;3,18;genus;111;genus;12;8;native;25,5;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;35,42;medium
3965;actinopterygii;scorpaeniformes;sebastidae;sebastes;elongatus;Sebastes elongatus;NA;NA;NA;low;18,49;23;28,5;39;s4;fusiform;2,14619;1;truncated;superior;3,7;NA;live;25;425;400;0,0126;3;species;111;genus;54;5;native;24,7;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;63,41;medium
3966;actinopterygii;scorpaeniformes;sebastidae;sebastes;emphaeus;Sebastes emphaeus;NA;NA;NA;low;11;12,1;14,43;18;s3;fusiform;NA;NA;forked;terminal;3,3;NA;live;0;366;366;0,0588;2,687;species;111;genus;13;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;24,35;medium
503;actinopterygii;scorpaeniformes;sebastidae;sebastes;flavidus;Sebastes flavidus;mob;NA;smallg;low;17;21;26;66;s5;fusiform;1,6504;1;truncated;superior;4,2;fc;live;0;549;549;0,0150864;3;species;85;species;64;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;56,18;low
3971;actinopterygii;scorpaeniformes;sebastidae;sebastes;goodei;Sebastes goodei;NA;NA;NA;low;17;21;26;56;s5;fusiform;2,21855;1;forked;superior;3,5;fc;live;0;425;425;0,0129;3;species;111;genus;35;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;51,9;low
3972;actinopterygii;scorpaeniformes;sebastidae;sebastes;helvomaculatus;Sebastes helvomaculatus;NA;NA;NA;low;18,49;23;28,5;41;s4;fusiform;NA;NA;truncated;terminal;3,7;NA;live;25;549;524;0,0071;3,18;genus;111;genus;87;5;native;24,7;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;66,04;medium
3973;actinopterygii;scorpaeniformes;sebastidae;sebastes;hopkinsi;Sebastes hopkinsi;NA;NA;largeg;low;18,49;23;28,5;29;s3;fusiform;NA;NA;truncated;terminal;3,6;NA;live;18;183;165;0,0071;3,18;genus;111;genus;19;5;native;24,7;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;43,16;medium
3974;actinopterygii;scorpaeniformes;sebastidae;sebastes;jordani;Sebastes jordani;NA;NA;largeg;low;17;21;26;32;s4;fusiform;NA;NA;forked;superior;3,2;im;live;0;350;350;0,0071;3,18;genus;111;genus;31;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;43,13;medium
3975;actinopterygii;scorpaeniformes;sebastidae;sebastes;lentiginosus;Sebastes lentiginosus;NA;NA;NA;low;15,99;19,37;23,81;23;s3;fusiform;NA;NA;truncated;terminal;3,6;NA;live;33;168;135;0,0071;3,18;genus;111;genus;NA;8;native;24,7;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;36,9;medium
3978;actinopterygii;scorpaeniformes;sebastidae;sebastes;maliger;Sebastes maliger;NA;NA;sol;low;11;12,1;14,43;61;s5;fusiform;1,07471;1;truncated;terminal;3,8;im;live;0;274;274;0,02965857;3;species;111;genus;95;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;64,3;medium
3979;actinopterygii;scorpaeniformes;sebastidae;sebastes;melanops;Sebastes melanops;NA;NA;medg;low;17;21;26;63;s5;fusiform;1,27751;1;truncated;superior;4,4;fc;live;0;366;366;0,02111111;3;species;174;species;50;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;66,02;medium
3982;actinopterygii;scorpaeniformes;sebastidae;sebastes;miniatus;Sebastes miniatus;NA;NA;NA;low;18,49;23;28,5;91;s6;fusiform;1,63994;1;truncated;superior;3,9;NA;live;15;274;259;0,0327;3;species;111;genus;60;5;native;24,7;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;63,13;medium
3983;actinopterygii;scorpaeniformes;sebastidae;sebastes;mystinus;Sebastes mystinus;NA;NA;largeg;low;17;21;26;61;s5;fusiform;2,2772;1;truncated;superior;2,7;im;live;0;550;550;0,01726614;3;species;105;species;44;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;56,48;medium
3984;actinopterygii;scorpaeniformes;sebastidae;sebastes;nebulosus;Sebastes nebulosus;sed;NA;sol;low;11;12,1;14,43;45;s4;fusiform;1,12538;1;truncated;terminal;3,9;im;live;3;128;125;0,02254076;3;species;111;genus;79;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;56,17;medium
3985;actinopterygii;scorpaeniformes;sebastidae;sebastes;nigrocinctus;Sebastes nigrocinctus;sed;NA;sol;low;11;12,1;14,43;61;s5;fusiform;1,37348;1;truncated;superior;3,5;im;live;10;275;265;0,0288;3;species;111;genus;116;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;70,52;medium
12084;actinopterygii;scorpaeniformes;sebastidae;sebastes;oculatus;Sebastes oculatus;NA;NA;NA;low;11,36;15,42;19,34;41;s4;fusiform;NA;NA;truncated;terminal;3,7;pk;live;NA;NA;NA;0,0071;3,18;genus;111;genus;NA;19;native;-43;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;1;1;ne;56,12;medium
3987;actinopterygii;scorpaeniformes;sebastidae;sebastes;paucispinis;Sebastes paucispinis;vmob;night;largeg;low;18,49;23;28,5;91;s6;fusiform;2,34958;1;truncated;superior;3,5;fc;live;0;476;476;0,01320988;3;species;160;species;50;6;native;24,7;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;cr;62,81;low
3989;actinopterygii;scorpaeniformes;sebastidae;sebastes;pinniger;Sebastes pinniger;NA;NA;smallg;low;17;21;26;76;s5;fusiform;1,09254;1;forked;superior;3,8;im;live;0;838;838;0,01378958;3;species;111;genus;84;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;62,13;low
3992;actinopterygii;scorpaeniformes;sebastidae;sebastes;rastrelliger;Sebastes rastrelliger;NA;NA;NA;low;17;21;26;56;s5;fusiform;NA;NA;truncated;terminal;3,9;im;live;0;46;46;0,022;3;species;111;genus;23;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;53,21;medium
3994;actinopterygii;scorpaeniformes;sebastidae;sebastes;rosaceus;Sebastes rosaceus;NA;NA;NA;low;18,49;23;28,5;36;s4;fusiform;1,66028;1;truncated;superior;3,7;NA;live;15;128;113;0,0071;3,18;genus;111;genus;18;5;native;24,7;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;57,9;medium
3997;actinopterygii;scorpaeniformes;sebastidae;sebastes;rubrivinctus;Sebastes rubrivinctus;NA;NA;NA;low;17;21;26;51;s5;fusiform;1,38762;1;truncated;superior;3,8;NA;live;0;302;302;0,0146;3;species;111;genus;NA;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;66,98;medium
4000;actinopterygii;scorpaeniformes;sebastidae;sebastes;saxicola;Sebastes saxicola;NA;NA;NA;low;17;21;26;38;s4;fusiform;NA;NA;truncated;terminal;3,7;NA;live;9;547;538;0,0071;3,18;genus;111;genus;38;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;65,32;medium
4002;actinopterygii;scorpaeniformes;sebastidae;sebastes;serranoides;Sebastes serranoides;NA;NA;NA;low;17;21;26;61;s5;fusiform;1,46967;1;truncated;superior;4,2;im;live;0;146;146;0,0108;2,968;species;135;species;30;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;46,18;medium
4003;actinopterygii;scorpaeniformes;sebastidae;sebastes;serriceps;Sebastes serriceps;sed;NA;sol;low;14;16,55;20,22;41;s4;fusiform;NA;NA;truncated;terminal;3,7;fc;live;5;90;85;0,0071;3,18;genus;111;genus;NA;8;native;25,5;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;56,18;medium
387;actinopterygii;perciformes;carangidae;selar;crumenophthalmus;Selar crumenophthalmus;vmob;both;largeg;high;23,34;25,75;28,36;30;s3;fusiform;3,525635;2;forked;terminal;3,8;pk;pelagic;0;170;170;0,009700861;3,193775969;species;NA;;NA;359;native;-24,98;34,7;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;13;1;1;lc;39,44;very high
1004;actinopterygii;perciformes;carangidae;selene;vomer;Selene vomer;vmob;day;medg;high;22,23;25,61;28,81;48,3;s4;compressed;3,71308;1;forked;terminal;4,3;im;pelagic;1;53;52;0,0156;2,92;genus;NA;;NA;43;native;-35,3;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;lc;32,23;medium
12859;actinopterygii;perciformes;labridae;semicossyphus;darwini;Semicossyphus darwini;vmob;day;sol;bottom;15,48;17,97;21,16;70;s5;fusiform;2,04824;1;truncated;terminal;4,2;im;pelagic;3;100;97;0,0289;3;species;38;species;NA;18;native;-30;-0,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;dd;58,16;very high
3671;actinopterygii;perciformes;labridae;semicossyphus;pulcher;Semicossyphus pulcher;vmob;day;sol;bottom;15,77;19,62;24,17;91;s6;fusiform;1,66013;1;truncated;terminal;3,6;im;pelagic;0;55;55;0,0289;3;species;52;species;53;10;native;24,7;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;vu;54,9;very high
1959;actinopterygii;perciformes;carangidae;seriola;carpenteri;Seriola carpenteri;vmob;day;medg;high;16,46;20,44;25,09;72,5;s5;fusiform;2,17599;1;forked;terminal;4,5;fc;pelagic;0;200;200;0,0325;2,87;genus;NA;;NA;46;native;0,19;42,73;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;1;0;lc;43,15;very high
1005;actinopterygii;perciformes;carangidae;seriola;dumerili;Seriola dumerili;vmob;both;smallg;high;20,42;23,63;27,13;190;s6;fusiform;2,83157;2;forked;terminal;4,5;fc;pelagic;1;360;359;0,0325;2,87;species;39;family;15;350;native;-27,6;51;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;10;1;0;lc;53,95;high
1006;actinopterygii;perciformes;carangidae;seriola;fasciata;Seriola fasciata;vmob;day;medg;high;20,03;23,58;27,38;67,5;s5;fusiform;3,90277;1;forked;terminal;4,5;fc;pelagic;55;130;75;0,0325;2,87;genus;NA;;NA;89;native;-27,6;42,73;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;8;1;0;lc;47,57;very high
382;actinopterygii;perciformes;carangidae;seriola;lalandi;Seriola lalandi;vmob;both;smallg;high;18,6;21,58;24,85;250;s6;fusiform;3,69776;2;forked;terminal;4,2;fc;pelagic;3;825;822;0,0246;2,845;species;39;family;NA;252;native;-42;39,6;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;12;1;1;lc;68,79;low
1961;actinopterygii;perciformes;carangidae;seriola;peruana;Seriola peruana;vmob;both;smallg;high;22,86;24,43;26,26;57;s5;fusiform;3,59997;1;forked;terminal;4,3;fc;pelagic;1;30;29;0,0325;2,87;genus;NA;;NA;29;native;-30;13,82;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3;0;1;lc;43,39;very high
1007;actinopterygii;perciformes;carangidae;seriola;rivoliana;Seriola rivoliana;vmob;both;smallg;high;21,73;24,41;27,37;160;s6;fusiform;3,74422;1;forked;terminal;4,5;fc;pelagic;5;245;240;0,0145;3,055;species;39;family;NA;391;native;-42;42,73;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;15;1;1;lc;75,78;very high
1008;actinopterygii;perciformes;carangidae;seriola;zonata;Seriola zonata;NA;NA;smallg;high;22,3;25,91;29,34;75;s5;fusiform;2,36285;1;forked;terminal;4,5;fc;pelagic;5;360;355;0,0359;2,801;species;NA;;NA;18;native;10,53;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;44,02;very high
3341;actinopterygii;perciformes;serranidae;serraniculus;pumilio;Serraniculus pumilio;sed;day;sol;bottom;21,73;25,54;29,27;7,5;s2;fusiform;NA;NA;truncated;superior;3,4;im;pelagic;10;165;155;0,001417552;3,548062049;family;NA;;NA;37;native;10,53;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;11,03;very high
5028;actinopterygii;perciformes;serranidae;serranus;accraensis;Serranus accraensis;sed;day;sol;bottom;26;27;29;20;s3;fusiform;2,0476;1;truncated;superior;3,8;im;pelagic;25;150;125;0,01867;2,805;genus;26;genus;NA;4;native;9,16;9,16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;lc;24,79;medium
5100;actinopterygii;perciformes;serranidae;serranus;africanus;Serranus africanus;sed;day;sol;bottom;22;24,83;28,41;14;s2;fusiform;NA;NA;rounded;superior;3,5;im;pelagic;35;200;165;0,0079;3,4496;genus;NA;;NA;NA;native;0,19;18,85;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;lc;20;not_targeted
3342;actinopterygii;perciformes;serranidae;serranus;annularis;Serranus annularis;sed;day;pair;bottom;23,44;26,37;29,29;9;s2;fusiform;NA;NA;truncated;superior;3,4;im;pelagic;4;86;82;0,01867;2,805;genus;26;genus;NA;41;native;-5,95;32,7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;lc;12,93;medium
14418;actinopterygii;perciformes;serranidae;serranus;atricauda;Serranus atricauda;sed;day;sol;bottom;16,25;19,66;23,84;43,2;s4;fusiform;1,749335;2;truncated;superior;4,3;im;pelagic;2;90;88;0,01867;2,805;genus;26;genus;16;39;native;9,16;43,9;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;1;0;dd;60,74;medium
3343;actinopterygii;perciformes;serranidae;serranus;atrobranchus;Serranus atrobranchus;sed;day;sol;bottom;23,76;26,63;29,55;19;s3;fusiform;1,03866;1;truncated;superior;3,5;im;pelagic;10;275;265;0,01867;2,805;genus;26;genus;NA;33;native;10,53;30;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;24,47;medium
3344;actinopterygii;perciformes;serranidae;serranus;baldwini;Serranus baldwini;sed;day;sol;bottom;23,67;26,13;28,68;12;s2;fusiform;1,0812;1;truncated;superior;4,1;im;pelagic;1;80;79;0,01867;2,805;genus;31;species;NA;50;native;-35,3;32,7;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;5;1;0;lc;16,49;medium
1353;actinopterygii;perciformes;serranidae;serranus;cabrilla;Serranus cabrilla;sed;day;sol;bottom;15,13;19,05;23,72;40;s4;fusiform;1,34481;2;truncated;superior;4,3;fc;pelagic;5;450;445;0,01867;2,805;genus;27;species;8;90;native;-22,9;51;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;8;1;0;lc;35,98;medium
